order_detail_id, order_id, product_id, quantity, discount
4443,602,151,5,0
4444,1588,142,5,0
4445,918,71,5,0.15
4446,1789,170,3,0.1
4447,1861,12,2,0.15
4448,1296,12,4,0.05
4449,1344,118,5,0.1
4450,1695,133,2,0
4451,1386,91,4,0
4452,1995,114,2,0.15
4453,416,197,2,0.2
4454,2696,56,1,0
4455,1349,88,1,0.15
4456,1304,113,1,0
4457,521,165,1,0.1
4458,1960,159,5,0.15
4459,912,133,3,0.15
4460,1148,68,1,0
4461,1506,131,5,0
4462,429,20,3,0
4463,1264,124,1,0.15
4464,2874,27,2,0
4465,2655,83,1,0
4466,1641,138,4,0
4467,1329,161,4,0.2
4468,2187,155,1,0.15
4469,154,150,4,0.2
4470,1845,159,4,0.1
4471,219,37,2,0.15
4472,1240,200,3,0
4473,1747,132,3,0
4474,1688,122,5,0.2
4475,1202,7,2,0.2
4476,1734,186,4,0
4477,89,17,4,0
4478,552,157,3,0.05
4479,896,195,4,0.1
4480,2712,54,1,0
4481,2386,128,3,0.05
4482,2894,42,5,0.15
4483,2742,38,4,0
4484,428,131,4,0.1
4485,854,182,1,0
4486,2314,23,3,0.1
4487,1509,181,3,0.15
4488,671,59,2,0
4489,1230,24,4,0.2
4490,1528,18,5,0
4491,2568,190,3,0.1
4492,1014,150,4,0.2
4493,1594,7,4,0
4494,1229,75,4,0.2
4495,1929,182,3,0.05
4496,724,187,1,0
4497,2590,147,3,0.1
4498,1161,167,1,0.15
4499,1995,69,5,0
4500,1740,17,4,0
4501,1380,4,2,0
4502,316,132,1,0.05
4503,2313,142,1,0.15
4504,1175,26,2,0.2
4505,1229,71,4,0.05
4506,2864,15,5,0
4507,2304,53,4,0.2
4508,1843,74,1,0.15
4509,527,152,2,0.1
4510,1660,74,2,0
4511,118,39,4,0.2
4512,2599,90,1,0.1
4513,2974,166,5,0.05
4514,2897,48,1,0.1
4515,773,107,4,0.05
4516,1883,32,5,0.15
4517,1547,107,4,0.05
4518,320,1,2,0
4519,1615,62,3,0
4520,132,35,2,0
4521,2786,179,2,0
4522,2514,151,5,0
4523,297,54,4,0.05
4524,2269,57,4,0.05
4525,1467,159,1,0
4526,1943,116,5,0
4527,1342,39,3,0
4528,1654,31,3,0
4529,111,158,2,0
4530,1005,199,3,0
4531,1876,78,4,0
4532,1779,79,2,0.2
4533,1544,14,1,0.1
4534,1572,64,4,0.2
4535,526,98,2,0
4536,2325,150,3,0.15
4537,2634,98,5,0.15
4538,1372,92,5,0.2
4539,647,164,2,0.05
4540,2808,113,4,0.2
4541,1077,24,3,0.1
4542,185,7,2,0.2
4543,2243,83,1,0
4544,1371,88,1,0.15
4545,2958,54,3,0.2
4546,1182,175,3,0.1
4547,1636,124,2,0
4548,2185,138,2,0.1
4549,4,77,4,0.2
4550,988,60,1,0
4551,1480,71,4,0.15
4552,2850,22,3,0.15
4553,1976,75,5,0.2
4554,811,39,3,0
4555,469,67,5,0.05
4556,2155,133,4,0.1
4557,1298,55,1,0
4558,2819,3,3,0
4559,2389,83,3,0
4560,1806,127,4,0.05
4561,389,132,2,0
4562,2861,136,3,0.1
4563,212,16,1,0.15
4564,2854,138,4,0
4565,352,80,2,0.1
4566,346,84,1,0
4567,1025,59,4,0.05
4568,2191,106,2,0.15
4569,426,4,4,0.2
4570,2247,20,5,0.05
4571,399,12,5,0.15
4572,1661,162,5,0
4573,1734,78,2,0
4574,1861,14,4,0.15
4575,2245,167,1,0
4576,1753,149,2,0
4577,2956,19,3,0
4578,735,181,2,0
4579,1656,9,1,0
4580,800,14,2,0.1
4581,1769,86,3,0.15
4582,78,173,3,0.2
4583,566,44,3,0.15
4584,392,25,3,0.2
4585,629,7,4,0.05
4586,1968,10,1,0
4587,309,66,3,0.15
4588,2412,145,2,0
4589,391,103,4,0
4590,843,190,5,0
4591,528,35,2,0
4592,154,9,3,0
4593,2405,34,2,0.15
4594,722,13,3,0.05
4595,573,168,1,0
4596,2717,190,5,0.2
4597,190,20,1,0.2
4598,851,66,5,0
4599,857,58,5,0
4600,789,59,2,0
4601,744,133,4,0
4602,880,41,2,0.15
4603,2449,66,3,0.2
4604,1687,174,3,0
4605,518,56,3,0
4606,2051,103,3,0.2
4607,1221,157,4,0.05
4608,21,45,3,0.1
4609,2098,111,4,0
4610,1097,45,1,0.15
4611,2390,92,2,0.05
4612,1859,163,4,0.15
4613,994,71,5,0.1
4614,2610,161,3,0
4615,2548,121,2,0
4616,1658,199,1,0
4617,2820,46,4,0.05
4618,1520,86,5,0.2
4619,272,69,4,0.2
4620,1598,41,3,0.2
4621,1009,164,5,0
4622,2538,107,4,0
4623,432,69,4,0.2
4624,1514,57,2,0.05
4625,2383,179,3,0
4626,1182,114,3,0.2
4627,1614,112,3,0.15
4628,956,87,2,0.1
4629,2378,179,4,0
4630,2597,197,5,0.1
4631,1389,192,2,0
4632,1187,52,4,0.05
4633,2427,39,3,0
4634,1388,122,1,0
4635,2626,118,4,0
4636,2562,141,2,0
4637,1112,55,3,0.05
4638,2247,85,5,0.15
4639,1758,64,5,0
4640,1692,26,4,0.15
4641,2206,38,3,0.1
4642,1927,152,2,0.1
4643,2493,193,5,0.2
4644,2693,20,4,0
4645,1452,58,5,0
4646,416,101,5,0.15
4647,806,178,4,0
4648,120,63,1,0.05
4649,853,122,2,0.05
4650,242,121,2,0.2
4651,17,25,3,0.1
4652,2514,109,4,0.1
4653,2915,5,5,0
4654,1584,188,3,0.1
4655,852,31,2,0
4656,1170,102,2,0.1
4657,1220,198,4,0.05
4658,754,83,3,0.2
4659,591,192,5,0.2
4660,2593,43,4,0.2
4661,2878,76,3,0.2
4662,1661,53,2,0.1
4663,446,118,2,0.15
4664,2397,151,3,0
4665,882,102,5,0
4666,2072,171,1,0.15
4667,450,47,4,0.15
4668,1570,184,3,0.1
4669,1885,23,5,0.05
4670,1850,173,1,0.05
4671,2794,141,2,0
4672,1347,57,5,0
4673,135,27,4,0
4674,696,90,5,0
4675,466,103,2,0.1
4676,2465,70,5,0
4677,334,50,2,0
4678,1115,70,2,0.05
4679,2728,108,4,0.15
4680,841,176,3,0.1
4681,412,73,1,0.2
4682,2308,140,3,0
4683,2984,16,1,0.2
4684,1779,127,5,0
4685,155,19,3,0.1
4686,374,27,4,0
4687,1159,149,5,0.15
4688,2694,22,1,0
4689,1277,168,2,0
4690,617,136,5,0.2
4691,1709,107,1,0.05
4692,2230,9,1,0.1
4693,2467,11,2,0
4694,592,32,2,0
4695,2056,191,3,0
4696,2268,67,2,0
4697,859,82,2,0
4698,1743,16,4,0.1
4699,2750,25,4,0.2
4700,2424,26,2,0.1
4701,1566,16,1,0
4702,1969,26,1,0.2
4703,2030,30,2,0
4704,2890,26,5,0.15
4705,1268,5,2,0
4706,1901,172,1,0
4707,2134,143,1,0
4708,377,31,2,0.2
4709,2186,118,3,0
4710,560,125,1,0.2
4711,2489,55,4,0.05
4712,2090,95,4,0.05
4713,1207,110,2,0.1
4714,294,62,5,0.2
4715,327,10,4,0
4716,2518,29,4,0
4717,2366,74,2,0
4718,2628,39,1,0
4719,1164,13,1,0.15
4720,973,22,3,0
4721,1358,14,4,0.1
4722,2718,111,2,0.05
4723,273,105,5,0
4724,1411,87,2,0
4725,719,194,4,0.15
4726,1278,20,1,0
4727,2593,94,3,0.05
4728,2952,17,4,0.1
4729,2224,153,5,0
4730,2133,135,3,0.05
4731,1600,155,3,0.1
4732,2336,154,2,0
4733,126,95,1,0.1
4734,2576,180,3,0.05
4735,1850,90,4,0
4736,1498,94,5,0
4737,597,48,4,0.15
4738,2968,23,4,0
4739,1597,104,2,0.2
4740,2677,93,4,0
4741,107,67,4,0.2
4742,33,122,1,0.15
4743,176,22,3,0.2
4744,2679,71,1,0.2
4745,912,2,4,0.1
4746,2656,108,2,0
4747,166,180,5,0.05
4748,421,2,1,0.15
4749,1687,105,5,0.1
4750,242,173,3,0.2
4751,411,125,2,0.1
4752,577,2,4,0.05
4753,691,50,5,0.15
4754,456,32,3,0.2
4755,2702,42,2,0
4756,586,142,2,0
4757,717,143,2,0
4758,54,138,3,0.05
4759,1339,40,5,0
4760,1467,156,5,0.1
4761,1218,9,1,0
4762,378,10,5,0
4763,1853,155,1,0
4764,1528,27,1,0
4765,1422,171,1,0.2
4766,1288,50,3,0.2
4767,1815,38,2,0.2
4768,2635,136,5,0
4769,32,112,3,0
4770,2620,180,3,0.05
4771,2280,11,5,0.2
4772,1903,135,2,0
4773,523,139,1,0.2
4774,299,7,3,0
4775,2548,74,3,0
4776,1235,20,5,0
4777,518,196,5,0.2
4778,392,168,3,0
4779,1924,143,4,0.2
4780,1861,74,2,0.1
4781,150,45,1,0.15
4782,2089,173,5,0.1
4783,915,6,4,0
4784,1411,128,5,0.15
4785,2910,7,2,0.05
4786,2287,150,1,0.15
4787,598,25,2,0.2
4788,2707,159,4,0
4789,982,185,4,0.1
4790,2359,4,3,0.2
4791,1360,142,3,0
4792,2020,96,5,0.1
4793,1254,179,1,0.1
4794,1140,48,5,0.15
4795,3,108,5,0.05
4796,2321,164,1,0.15
4797,1221,92,2,0.1
4798,2490,140,4,0
4799,1546,18,1,0.05
4800,1359,108,4,0
4801,957,116,3,0
4802,1819,12,1,0.05
4803,1304,37,4,0.05
4804,382,58,4,0.15
4805,2295,18,3,0.1
4806,2261,15,2,0
4807,901,163,1,0.1
4808,1149,50,4,0.15
4809,1633,158,5,0
4810,2623,157,4,0
4811,1104,78,4,0.2
4812,2044,47,3,0.2
4813,38,137,3,0.15
4814,755,62,2,0
4815,714,55,3,0.1
4816,20,197,1,0
4817,328,117,2,0
4818,454,185,3,0
4819,1011,102,5,0
4820,1342,137,3,0
4821,1879,73,5,0
4822,1574,45,4,0.1
4823,1552,4,2,0
4824,674,95,4,0
4825,980,196,2,0
4826,2692,37,5,0.2
4827,1385,173,5,0
4828,1470,47,2,0.2
4829,339,83,5,0.2
4830,571,135,4,0
4831,189,72,1,0.2
4832,573,155,4,0.05
4833,753,177,5,0.1
4834,372,114,2,0
4835,1989,76,2,0.1
4836,569,34,1,0
4837,357,105,4,0.1
4838,725,31,3,0.15
4839,987,152,2,0.05
4840,1567,155,2,0.05
4841,21,102,2,0
4842,1454,193,1,0
4843,497,60,5,0
4844,2049,12,3,0.1
4845,1468,2,2,0
4846,185,108,1,0.15
4847,2397,13,1,0.1
4848,981,165,2,0
4849,1531,159,2,0.05
4850,2475,125,1,0.1
4851,254,1,1,0.15
4852,89,48,5,0.15
4853,1400,111,1,0.05
4854,599,48,3,0.05
4855,2931,184,3,0.15
4856,2017,17,5,0.15
4857,1510,91,5,0
4858,11,187,4,0.1
4859,2547,37,2,0
4860,1171,200,3,0.15
4861,890,35,2,0
4862,1578,167,4,0.05
4863,2190,197,1,0
4864,1358,97,3,0.05
4865,1180,63,4,0
4866,485,158,3,0.2
4867,1445,51,5,0.15
4868,428,21,4,0.05
4869,1753,108,4,0
4870,240,89,2,0.15
4871,1929,166,4,0
4872,513,7,5,0
4873,2269,23,3,0.05
4874,2243,15,4,0.15
4875,304,185,5,0
4876,639,34,2,0
4877,2766,30,4,0.05
4878,2565,141,4,0
4879,1583,162,4,0.15
4880,1752,53,3,0
4881,555,39,2,0.15
4882,1992,32,5,0
4883,2400,40,1,0.2
4884,566,97,5,0.15
4885,1166,166,5,0
4886,1697,57,4,0
4887,341,74,2,0.1
4888,1277,50,1,0
4889,119,192,2,0.05
4890,1379,198,2,0.1
4891,2204,145,2,0.2
4892,997,180,1,0
4893,587,67,4,0
4894,2456,169,5,0.2
4895,1557,98,5,0
4896,520,123,5,0.15
4897,1057,27,4,0.15
4898,2269,52,4,0.05
4899,1403,146,1,0
4900,862,135,2,0
4901,387,26,3,0.15
4902,125,100,3,0
4903,2869,110,4,0
4904,754,111,4,0.2
4905,903,95,1,0.2
4906,592,125,2,0
4907,1295,89,2,0.2
4908,1020,126,3,0.15
4909,1607,81,4,0.1
4910,1923,106,3,0.1
4911,1808,131,3,0.1
4912,1745,41,2,0
4913,2367,74,3,0.2
4914,493,6,3,0.05
4915,2562,36,3,0
4916,1693,149,2,0.1
4917,1716,84,4,0.1
4918,1368,29,2,0.2
4919,2754,14,4,0.2
4920,518,193,4,0.05
4921,2913,127,2,0.1
4922,948,190,3,0.15
4923,90,158,4,0.1
4924,883,66,3,0.2
4925,568,19,2,0.1
4926,452,78,4,0.2
4927,2691,96,1,0
4928,604,51,3,0.05
4929,1891,141,1,0
4930,1413,127,5,0.05
4931,561,96,1,0.2
4932,2129,75,1,0.05
4933,100,53,2,0.15
4934,2503,136,2,0
4935,1199,116,5,0.15
4936,590,199,2,0
4937,1822,166,2,0.15
4938,230,146,3,0
4939,263,184,4,0.05
4940,1640,197,4,0
4941,1620,51,4,0.15
4942,900,172,2,0.2
4943,2131,110,2,0
4944,463,18,2,0.2
4945,621,7,1,0.15
4946,2769,133,3,0.1
4947,1100,33,4,0.2
4948,1037,198,5,0
4949,839,193,2,0.05
4950,1849,173,5,0.05
4951,94,131,2,0.15
4952,2213,155,4,0.05
4953,2965,190,1,0.15
4954,848,98,1,0.2
4955,1375,164,3,0.1
4956,1172,112,5,0
4957,99,144,3,0.05
4958,1147,146,1,0
4959,770,38,3,0.1
4960,1514,196,1,0.1
4961,882,96,1,0.2
4962,2676,1,1,0
4963,1360,75,4,0
4964,1947,89,5,0.15
4965,2831,182,1,0.1
4966,200,56,5,0.15
4967,2088,148,1,0
4968,1046,164,1,0
4969,1155,16,3,0
4970,262,90,4,0.05
4971,2085,88,1,0.15
4972,875,85,2,0.1
4973,2599,168,1,0
4974,2110,166,2,0.05
4975,1271,118,3,0
4976,2072,13,2,0
4977,2558,164,1,0
4978,1652,133,3,0.05
4979,1155,115,1,0.05
4980,1847,141,3,0
4981,374,156,1,0
4982,1895,169,1,0.05
4983,2484,135,5,0.15
4984,2881,53,4,0.15
4985,422,112,1,0
4986,1499,133,4,0.05
4987,2120,109,1,0
4988,2330,147,4,0.2
4989,1579,113,3,0.1
4990,2920,134,2,0.15
4991,816,41,4,0
4992,1952,11,3,0.2
4993,116,86,5,0
4994,1536,49,3,0
4995,2637,139,1,0.1
4996,1425,109,3,0.05
4997,2891,39,5,0
4998,1012,94,2,0
4999,2370,168,5,0.2
5000,2086,42,3,0
5001,1589,103,2,0
5002,1918,199,4,0
5003,2292,12,1,0.15
5004,1353,139,3,0.05
5005,1753,141,4,0.1
5006,853,2,2,0
5007,622,132,3,0
5008,646,119,2,0.05
5009,1574,111,5,0.1
5010,2652,57,3,0
5011,286,164,3,0.2
5012,2909,16,2,0
5013,516,133,3,0
5014,1747,28,2,0
5015,2230,120,2,0
5016,2193,145,4,0
5017,2958,3,4,0.2
5018,917,143,2,0.05
5019,1947,121,4,0.15
5020,475,31,5,0
5021,575,82,2,0.15
5022,1970,168,5,0.05
5023,813,1,5,0
5024,36,114,1,0
5025,300,13,2,0.15
5026,1142,37,2,0
5027,2766,75,4,0
5028,2777,14,3,0.15
5029,2698,124,4,0.05
5030,385,194,5,0.2
5031,2916,110,1,0.15
5032,2375,150,4,0
5033,1541,94,5,0.05
5034,1434,198,4,0.05
5035,1865,105,3,0
5036,2488,157,4,0.1
5037,961,50,3,0.2
5038,1090,5,1,0.1
5039,2923,94,2,0
5040,1154,36,4,0.15
5041,2919,94,2,0.2
5042,1880,160,2,0.15
5043,747,33,1,0.1
5044,312,195,3,0
5045,2555,181,1,0.05
5046,88,93,3,0.05
5047,2752,63,4,0
5048,468,86,4,0.2
5049,2624,151,1,0
5050,1347,10,1,0
5051,284,102,2,0.05
5052,37,8,5,0
5053,552,103,3,0.1
5054,2343,184,2,0.15
5055,1072,120,3,0.1
5056,1867,143,2,0
5057,1306,74,5,0.1
5058,2924,53,3,0.05
5059,366,154,2,0
5060,1162,147,4,0.05
5061,2336,24,3,0.05
5062,994,182,5,0.05
5063,2596,100,3,0.15
5064,984,40,1,0
5065,376,127,2,0.2
5066,2693,105,4,0
5067,600,200,5,0
5068,1272,101,5,0
5069,1081,152,2,0.15
5070,2041,172,2,0
5071,11,11,1,0.15
5072,2767,169,2,0
5073,2237,101,1,0
5074,1246,171,4,0.2
5075,72,82,1,0.1
5076,99,144,3,0
5077,854,37,4,0
5078,1642,167,2,0.15
5079,234,166,2,0
5080,1312,108,2,0.05
5081,2451,183,2,0.2
5082,53,23,1,0
5083,2959,10,5,0
5084,2156,153,5,0
5085,271,142,4,0.1
5086,467,187,1,0.2
5087,1269,137,1,0
5088,2158,165,2,0
5089,2864,72,1,0
5090,2228,154,2,0.1
5091,2798,13,5,0.15
5092,943,13,3,0.15
5093,904,163,4,0.05
5094,1740,23,2,0.2
5095,1711,101,2,0.1
5096,2633,7,5,0.2
5097,338,36,2,0.15
5098,2602,110,5,0
5099,1429,195,5,0
5100,1880,179,3,0.2
5101,1876,1,3,0.15
5102,903,19,1,0
5103,1429,175,5,0
5104,2763,200,2,0
5105,2511,111,4,0
5106,2477,115,5,0.1
5107,1189,36,1,0.1
5108,2395,32,3,0
5109,2734,109,5,0
5110,1944,105,3,0.15
5111,118,194,1,0.05
5112,1990,110,4,0.15
5113,403,131,4,0.05
5114,1631,33,5,0.1
5115,888,105,2,0.05
5116,2232,135,3,0
5117,360,187,4,0.2
5118,2621,42,4,0.05
5119,705,152,2,0
5120,1742,111,4,0.05
5121,2109,177,5,0
5122,2335,180,2,0.05
5123,2637,102,1,0.05
5124,1331,44,2,0.1
5125,2625,155,5,0.1
5126,3,119,3,0.1
5127,2391,62,3,0.1
5128,2194,28,2,0
5129,1399,160,4,0.05
5130,1905,39,4,0
5131,2471,127,4,0
5132,103,141,2,0.1
5133,1513,190,5,0
5134,1299,8,1,0.15
5135,1192,32,4,0
5136,1588,85,4,0.1
5137,2387,49,5,0
5138,570,152,3,0.2
5139,1624,90,1,0.1
5140,2183,113,1,0.15
5141,468,79,5,0.05
5142,162,15,3,0.2
5143,179,2,5,0
5144,1073,70,5,0.15
5145,2616,47,5,0.05
5146,2299,126,3,0.15
5147,1897,13,2,0.15
5148,69,199,2,0.1
5149,804,5,1,0
5150,2995,39,3,0.15
5151,55,17,5,0.05
5152,2563,10,4,0
5153,701,147,1,0.05
5154,2710,165,5,0
5155,612,47,2,0
5156,775,105,5,0
5157,488,163,5,0
5158,1575,44,1,0
5159,2042,164,2,0
5160,558,67,2,0.05
5161,2668,182,4,0
5162,1064,180,5,0.05
5163,1489,62,4,0.2
5164,2602,74,1,0.15
5165,1338,127,1,0.2
5166,2630,196,3,0
5167,1602,170,5,0
5168,1672,174,4,0
5169,204,185,4,0.1
5170,2020,54,3,0.15
5171,1245,65,3,0
5172,1042,85,1,0
5173,1560,168,4,0.1
5174,2198,170,4,0
5175,2106,51,3,0.1
5176,813,76,5,0.15
5177,937,170,3,0.15
5178,2241,110,2,0.2
5179,1706,127,2,0.05
5180,1605,77,5,0
5181,985,40,1,0.2
5182,2716,118,4,0
5183,2149,121,1,0.1
5184,2495,75,2,0
5185,2665,105,5,0.1
5186,895,169,3,0
5187,999,187,4,0.1
5188,2829,87,5,0
5189,1459,7,3,0
5190,245,93,1,0.1
5191,717,137,3,0.05
5192,1899,43,1,0
5193,1876,51,3,0
5194,2472,195,2,0.1
5195,188,179,4,0.05
5196,931,190,4,0
5197,2418,81,3,0.15
5198,1415,171,1,0
5199,2303,8,1,0.05
5200,565,86,5,0
5201,451,91,1,0.15
5202,544,177,1,0
5203,1407,6,2,0.1
5204,386,80,2,0
5205,930,17,2,0.05
5206,2444,68,2,0.2
5207,917,193,4,0.1
5208,1355,49,1,0.2
5209,2956,186,1,0
5210,583,62,3,0.1
5211,120,71,2,0.05
5212,1467,48,4,0.2
5213,1083,39,5,0.05
5214,2768,98,2,0.2
5215,2736,89,1,0.15
5216,210,135,3,0.05
5217,916,136,2,0.1
5218,2929,174,3,0
5219,1199,88,1,0
5220,2589,194,4,0
5221,2473,161,1,0.1
5222,951,83,1,0
5223,1953,171,3,0
5224,1465,81,2,0.15
5225,1859,179,1,0.2
5226,1712,35,4,0
5227,2228,28,4,0.05
5228,819,64,4,0
5229,1579,25,2,0.2
5230,356,171,3,0.2
5231,1949,96,4,0.15
5232,2957,196,2,0.2
5233,1743,66,1,0
5234,1738,8,5,0
5235,2154,31,5,0.2
5236,2683,114,4,0
5237,58,151,5,0
5238,1737,147,2,0
5239,2472,111,2,0
5240,963,159,5,0
5241,303,112,4,0
5242,1273,86,1,0.15
5243,1352,185,5,0.2
5244,2418,139,2,0.2
5245,513,174,4,0.05
5246,933,174,1,0
5247,882,72,2,0.2
5248,2176,143,5,0
5249,1264,129,3,0.2
5250,371,169,3,0.15
5251,624,15,2,0
5252,2490,63,4,0
5253,1501,12,2,0.1
5254,720,185,2,0
5255,1009,66,2,0.05
5256,1482,197,3,0.05
5257,1551,120,2,0.1
5258,2498,17,1,0.15
5259,1357,75,5,0
5260,1169,161,3,0
5261,349,134,2,0.15
5262,1226,64,4,0.1
5263,1526,58,1,0
5264,2809,168,2,0.15
5265,2398,124,4,0
5266,2778,165,1,0
5267,65,105,2,0.15
5268,2395,30,4,0.1
5269,519,100,3,0.2
5270,264,116,2,0.2
5271,663,131,1,0.2
5272,1751,37,5,0
5273,220,188,5,0.05
5274,937,159,2,0
5275,402,152,5,0
5276,1627,146,1,0.2
5277,1320,114,2,0.15
5278,1887,112,4,0
5279,111,92,2,0.1
5280,2105,175,4,0.05
5281,5,114,3,0
5282,2437,190,5,0.2
5283,2986,21,3,0.2
5284,805,15,3,0
5285,1302,14,1,0.2
5286,728,2,2,0.2
5287,2647,97,5,0
5288,2296,127,5,0.1
5289,141,55,3,0.15
5290,1419,15,2,0.1
5291,1296,129,4,0.05
5292,1625,13,2,0.15
5293,195,70,1,0.1
5294,2945,53,3,0.05
5295,2806,177,4,0.15
5296,1426,77,1,0.1
5297,2913,186,2,0
5298,1737,139,5,0
5299,183,20,2,0.2
5300,2251,171,2,0.05
5301,707,19,1,0.2
5302,1285,26,2,0
5303,1151,97,1,0
5304,2235,80,2,0
5305,12,26,2,0.1
5306,2694,141,2,0
5307,967,45,1,0.2
5308,2254,190,2,0.15
5309,2996,20,4,0.1
5310,498,186,4,0
5311,1702,3,2,0.1
5312,2316,174,1,0.15
5313,2873,123,2,0.15
5314,1559,154,1,0.05
5315,2091,152,3,0.15
5316,1992,110,4,0
5317,190,11,1,0
5318,531,21,3,0.15
5319,2938,26,1,0.05
5320,37,117,1,0.05
5321,989,69,5,0
5322,113,168,5,0.2
5323,2485,83,1,0
5324,888,118,1,0.1
5325,1521,21,1,0.2
5326,2393,193,1,0.1
5327,1085,165,3,0
5328,1064,94,4,0.1
5329,1936,37,5,0.05
5330,1410,87,4,0.2
5331,471,154,2,0.05
5332,1753,128,1,0
5333,1799,115,1,0.15
5334,2768,129,5,0.05
5335,580,109,2,0.1
5336,1452,103,1,0
5337,1646,196,4,0.2
5338,1805,140,2,0
5339,1525,94,4,0
5340,1880,26,2,0.1
5341,2150,123,3,0.2
5342,191,43,2,0
5343,2816,168,3,0.15
5344,1560,18,3,0
5345,1602,98,2,0.05
5346,1738,53,2,0
5347,1216,175,1,0
5348,1873,107,1,0.15
5349,1222,45,1,0
5350,761,76,5,0
5351,462,154,4,0.1
5352,1727,54,4,0
5353,1963,7,3,0.05
5354,1283,97,5,0.1
5355,1588,152,5,0.05
5356,90,56,4,0.1
5357,2289,200,2,0
5358,116,72,5,0
5359,1993,175,5,0.15
5360,934,103,2,0.15
5361,323,196,3,0.1
5362,742,192,2,0.2
5363,2896,153,1,0.15
5364,2638,43,4,0
5365,1571,85,5,0
5366,1148,17,1,0
5367,205,97,2,0.1
5368,386,21,5,0.05
5369,698,33,5,0
5370,1151,123,1,0.1
5371,789,6,1,0.1
5372,468,115,5,0.2
5373,1641,167,1,0.2
5374,1968,86,4,0.1
5375,2511,187,5,0.15
5376,1033,148,4,0
5377,2383,158,4,0.1
5378,2459,15,3,0
5379,553,28,4,0
5380,453,72,5,0.2
5381,1677,86,4,0
5382,2117,189,1,0.1
5383,2539,137,1,0
5384,1773,20,4,0
5385,2589,176,3,0.05
5386,997,25,4,0
5387,386,44,5,0.05
5388,1502,91,4,0.2
5389,730,191,4,0
5390,1715,153,3,0.1
5391,1682,56,4,0.1
5392,2078,19,1,0.1
5393,866,135,5,0.15
5394,2379,150,1,0.05
5395,2173,43,1,0
5396,849,165,1,0.05
5397,315,110,4,0
5398,773,175,2,0
5399,1594,57,2,0.05
5400,494,62,1,0.05
5401,2515,135,3,0
5402,2370,10,1,0
5403,2824,155,1,0
5404,1951,173,2,0.1
5405,1464,192,3,0
5406,2114,199,3,0.1
5407,922,88,4,0.2
5408,961,175,5,0.1
5409,2246,195,1,0
5410,1974,72,2,0.1
5411,2590,40,2,0
5412,1401,28,4,0.2
5413,1116,18,5,0.15
5414,755,83,5,0
5415,2578,190,3,0.2
5416,2022,108,2,0
5417,2881,47,2,0.05
5418,153,32,5,0.05
5419,956,147,5,0
5420,1467,67,1,0.2
5421,852,186,5,0
5422,1304,60,1,0
5423,1596,56,1,0.1
5424,993,3,4,0.1
5425,1639,134,3,0.2
5426,2547,12,5,0.05
5427,2850,170,3,0
5428,2373,138,4,0
5429,2579,72,1,0.1
5430,2504,155,2,0.15
5431,441,118,4,0.15
5432,771,85,1,0.05
5433,1641,131,1,0
5434,845,56,5,0.05
5435,787,110,4,0
5436,1959,178,2,0
5437,1962,169,2,0.15
5438,1204,3,2,0
5439,544,167,2,0.15
5440,700,189,3,0
5441,2820,158,5,0.2
5442,2957,59,1,0.05
5443,2760,63,2,0.15
5444,962,112,3,0
5445,60,25,5,0
5446,2658,80,3,0
5447,689,76,5,0.2
5448,1109,40,1,0
5449,2840,72,2,0.2
5450,1507,2,5,0
5451,1800,106,3,0.15
5452,373,31,5,0.05
5453,2693,17,3,0.05
5454,1123,3,5,0.2
5455,2360,73,1,0
5456,2028,90,2,0.1
5457,2209,159,1,0
5458,1915,10,3,0
5459,2607,35,3,0.2
5460,1331,24,5,0
5461,2084,46,4,0.2
5462,312,171,1,0
5463,2634,52,3,0.05
5464,1309,158,3,0
5465,2368,152,2,0
5466,2598,45,2,0.05
5467,1566,183,4,0.05
5468,2389,170,4,0.1
5469,710,199,2,0.1
5470,1422,60,2,0.1
5471,1572,24,5,0
5472,381,17,5,0.2
5473,786,156,1,0.2
5474,2545,60,3,0
5475,1149,168,2,0
5476,10,97,4,0.15
5477,728,132,2,0
5478,1680,49,2,0.2
5479,1229,173,5,0.1
5480,2477,59,2,0
5481,855,121,3,0
5482,2158,98,4,0.1
5483,1043,188,1,0.1
5484,1781,199,3,0.2
5485,1180,45,3,0
5486,2980,144,2,0.05
5487,2541,35,5,0
5488,1408,6,4,0
5489,837,88,1,0.1
5490,1423,42,5,0.15
5491,2143,160,3,0.1
5492,1115,123,1,0
5493,2332,110,5,0.2
5494,1729,73,3,0
5495,1322,154,1,0.2
5496,1927,104,3,0
5497,1060,118,1,0.2
5498,2251,134,2,0
5499,155,196,5,0.2
5500,2412,88,3,0
5501,2255,131,4,0
5502,1126,73,5,0.15
5503,1647,171,4,0.1
5504,1777,111,4,0.1
5505,2208,157,5,0
5506,1872,5,4,0.15
5507,437,118,1,0.2
5508,1775,150,1,0
5509,1069,160,4,0
5510,331,7,2,0.2
5511,2145,67,4,0
5512,1380,101,4,0.2
5513,1469,108,4,0.15
5514,1335,1,3,0
5515,2224,187,5,0.05
5516,82,176,1,0.05
5517,2013,170,3,0
5518,2306,186,2,0
5519,1164,178,2,0
5520,2502,164,4,0.1
5521,2119,84,1,0
5522,1328,195,1,0.15
5523,1373,105,4,0.2
5524,2898,148,2,0.05
5525,1406,80,1,0
5526,2917,192,3,0
5527,2298,112,1,0.05
5528,2880,138,5,0
5529,1357,115,1,0
5530,137,34,3,0
