payment_id, order_id, payment_method, payment_status, payment_amount
2854,2854,Debit Card,Refunded,59611.73
2855,2855,Net Banking,Paid,57590.85
2856,2856,Cash,Paid,39204.78
2857,2857,Credit Card,Paid,30781.68
2858,2858,UPI,Paid,69925.43
2859,2859,Debit Card,Paid,23148.78
2860,2860,UPI,Paid,32307.81
2861,2861,Cash,Paid,15612.2
2862,2862,Cash,Paid,62641.53
2863,2863,Credit Card,Refunded,16246.25
2864,2864,Cash,Paid,45835.78
2865,2865,Credit Card,Paid,6778.58
2866,2866,Debit Card,Paid,4566.01
2867,2867,Net Banking,Paid,12740.65
2868,2868,Credit Card,Paid,49414.63
2869,2869,Debit Card,Paid,37709.88
2870,2870,UPI,Paid,86847.99
2871,2871,Credit Card,Paid,43107.22
2872,2872,UPI,Paid,25286.61
2873,2873,Credit Card,Paid,21082.04
2874,2874,Credit Card,Paid,5159.67
2875,2875,Credit Card,Paid,33074.11
2876,2876,Credit Card,Paid,43925.05
2877,2877,Credit Card,Paid,71012.95
2878,2878,UPI,Paid,45672.8
2879,2879,Credit Card,Paid,68353.83
2880,2880,Debit Card,Paid,43520.27
2881,2881,Debit Card,Paid,19180.66
2882,2882,Debit Card,Paid,14146.08
2883,2883,Credit Card,Refunded,66442.75
2884,2884,Debit Card,Paid,88684.98
2885,2885,Net Banking,Paid,73955.45
2886,2886,Cash,Paid,59085.85
2887,2887,UPI,Paid,58501.8
2888,2888,Debit Card,Refunded,30143.18
2889,2889,Net Banking,Paid,84380.64
2890,2890,UPI,Paid,59572.94
2891,2891,Credit Card,Paid,75313.22
2892,2892,Credit Card,Paid,82044.09
2893,2893,Net Banking,Paid,9698.11
2894,2894,Cash,Paid,23006.19
2895,2895,UPI,Paid,62271.26
2896,2896,Debit Card,Paid,42608.4
2897,2897,Credit Card,Refunded,76913.67
2898,2898,Cash,Paid,63989.26
2899,2899,Debit Card,Paid,61260.22
2900,2900,Debit Card,Paid,82407.5
2901,2901,Credit Card,Paid,60776.5
2902,2902,Cash,Paid,43254
2903,2903,UPI,Paid,34238.94
2904,2904,Net Banking,Paid,39990.75
2905,2905,Net Banking,Paid,65746.13
2906,2906,Cash,Paid,23919.49
2907,2907,Net Banking,Refunded,9774.45
2908,2908,Credit Card,Paid,46653.19
2909,2909,Cash,Paid,32196.44
2910,2910,Debit Card,Paid,61150.75
2911,2911,Credit Card,Paid,725.82
2912,2912,UPI,Paid,69702.22
2913,2913,Debit Card,Paid,12564.89
2914,2914,Credit Card,Paid,43638.66
2915,2915,Cash,Paid,62187.7
2916,2916,UPI,Paid,26283.32
2917,2917,Net Banking,Paid,19767.45
2918,2918,UPI,Paid,17907.98
2919,2919,Cash,Paid,41556.01
2920,2920,Net Banking,Paid,6314.91
2921,2921,Cash,Paid,34876.99
2922,2922,Credit Card,Paid,74747.78
2923,2923,Credit Card,Paid,68101.16
2924,2924,Debit Card,Paid,86081.77
2925,2925,Net Banking,Paid,21857.55
2926,2926,Debit Card,Paid,4046.47
2927,2927,Cash,Paid,17182.08
2928,2928,Debit Card,Paid,75350.42
2929,2929,UPI,Refunded,63522
2930,2930,Net Banking,Paid,23080.11
2931,2931,Debit Card,Paid,75268.35
2932,2932,Net Banking,Paid,24728.41
2933,2933,Cash,Refunded,77102.38
2934,2934,Net Banking,Refunded,85762.96
2935,2935,Debit Card,Refunded,41456.24
2936,2936,Debit Card,Paid,33004.08
2937,2937,Credit Card,Paid,51874.28
2938,2938,UPI,Paid,54981.02
2939,2939,Debit Card,Paid,59800.12
2940,2940,Net Banking,Paid,2204.96
2941,2941,Cash,Paid,48866.7
2942,2942,UPI,Refunded,8962.42
2943,2943,Net Banking,Paid,26612.41
2944,2944,Cash,Paid,86983.93
2945,2945,UPI,Paid,57629.71
2946,2946,Credit Card,Paid,42799.92
2947,2947,Cash,Paid,72518.98
2948,2948,Net Banking,Paid,59523.18
2949,2949,Net Banking,Paid,72228.33
2950,2950,UPI,Paid,85774.02
2951,2951,Credit Card,Paid,35032.34
2952,2952,UPI,Paid,21074.45
2953,2953,Debit Card,Paid,10948.71
2954,2954,Net Banking,Paid,39736.94
2955,2955,Credit Card,Paid,40598.06
2956,2956,Credit Card,Paid,34837.65
2957,2957,Credit Card,Refunded,49564.74
2958,2958,UPI,Paid,75739.18
2959,2959,Cash,Paid,15212.3
2960,2960,Cash,Paid,56254.21
2961,2961,Debit Card,Paid,33222.73
2962,2962,UPI,Paid,52097.45
2963,2963,Cash,Paid,56319.5
2964,2964,Debit Card,Paid,26510.65
2965,2965,Debit Card,Paid,61061.64
2966,2966,Credit Card,Paid,78847.4
2967,2967,Credit Card,Paid,5835.54
2968,2968,UPI,Paid,41179.26
2969,2969,Net Banking,Paid,47806.22
2970,2970,UPI,Refunded,87393.57
2971,2971,Debit Card,Paid,39338.08
2972,2972,UPI,Paid,23197.63
2973,2973,UPI,Paid,24607.21
2974,2974,UPI,Paid,5602.15
2975,2975,UPI,Paid,70655.64
2976,2976,UPI,Paid,13665.05
2977,2977,UPI,Paid,4867.18
2978,2978,Net Banking,Paid,40174.61
2979,2979,Credit Card,Paid,14553.95
2980,2980,Debit Card,Paid,16128.91
2981,2981,Net Banking,Paid,67499.49
2982,2982,Debit Card,Paid,83176.61
2983,2983,Cash,Paid,89541.58
2984,2984,Debit Card,Paid,74108.14
2985,2985,Cash,Paid,10607.19
2986,2986,Net Banking,Paid,43395.52
2987,2987,Debit Card,Paid,36885.53
2988,2988,Debit Card,Paid,89263.37
2989,2989,Cash,Paid,45933
2990,2990,Credit Card,Paid,63291.5
2991,2991,UPI,Paid,85941.04
2992,2992,Debit Card,Paid,81950.2
2993,2993,Credit Card,Paid,17120.03
2994,2994,UPI,Paid,32108.18
2995,2995,Net Banking,Paid,71709.71
2996,2996,Credit Card,Paid,41525.28
2997,2997,UPI,Refunded,64409.97
2998,2998,UPI,Paid,42949.11
2999,2999,Credit Card,Paid,23369.49
3000,3000,UPI,Paid,31712.43
